PEAK_NUM,FRACHRSTART,FRAC_HRS_SINCE_JAN1,EPOCHTIME,CH4,WKT,LON,LAT,CH4_BASELINE,CH4_THRESHOLD,PEAK_DIST_M,PEAK_CH4,PERIOD5MIN
CFADS2274_20170325_1998.065903,1998.065903,1998.066162,1490450638.183,2.3932502304,POINT(-86.814002375 33.51309581),-86.814002375,33.51309581,1.9119283703,2.10312120733,0.019938598988,0.009596883552709986,4681687
CFADS2274_20170325_1998.065903,1998.065903,1998.066291,1490450638.647,2.3881272075,POINT(-86.814002351 33.5130959),-86.814002351,33.5130959,1.9119283703,2.10312120733,0.0301905116216,0.014478832427866854,4681687
CFADS2274_20170325_1998.065903,1998.065903,1998.066421,1490450639.116,2.3236067864,POINT(-86.814002391 33.51309587),-86.814002391,33.51309587,1.9119283703,2.10312120733,0.0351785040581,0.016532281253652168,4681687
CFADS2274_20170325_1998.065903,1998.065903,1998.066552,1490450639.586,2.2318469228,POINT(-86.813999639 33.513091822),-86.813999639,33.513091822,1.9119283703,2.10312120733,0.552576330634,0.18205744499848708,4681687
CFADS2274_20170325_1998.065903,1998.065903,1998.066681,1490450640.05,2.1546733451,POINT(-86.813960889 33.513033488),-86.813960889,33.513033488,1.9119283703,2.10312120733,7.96743162149,1.9819763057237885,4681687
CFADS2274_20170325_1998.065903,1998.065903,1998.066811,1490450640.519,2.1051452147,POINT(-86.813852968 33.512879714),-86.813852968,33.512879714,1.9119283703,2.10312120733,27.7785174701,5.809811797527891,4681687
CFADS2274_20170325_1998.493328,1998.493328,1998.493328,1490452175.981,2.1855268382,POINT(-86.793218894 33.506740995),-86.793218894,33.506740995,1.89846852265,2.088315374915,0.0,0.0,4681739
CFADS2274_20170325_1998.493328,1998.493328,1998.493457,1490452176.446,2.3215759641,POINT(-86.793218894 33.506740995),-86.793218894,33.506740995,1.89846852265,2.088315374915,0.0,0.0,4681739
CFADS2274_20170325_1998.493328,1998.493328,1998.493589,1490452176.919,2.4411683792,POINT(-86.793218894 33.506740995),-86.793218894,33.506740995,1.89846852265,2.088315374915,0.0,0.0,4681739
CFADS2274_20170325_1998.493328,1998.493328,1998.493718,1490452177.384,2.4573682822,POINT(-86.793218894 33.506740995),-86.793218894,33.506740995,1.89846852265,2.088315374915,0.0,0.0,4681739
CFADS2274_20170325_1998.493328,1998.493328,1998.493847,1490452177.848,2.3403755112,POINT(-86.793218894 33.506740995),-86.793218894,33.506740995,1.89846852265,2.088315374915,0.0,0.0,4681739
CFADS2274_20170325_1998.493328,1998.493328,1998.493978,1490452178.319,2.1869932424,POINT(-86.793218894 33.506740995),-86.793218894,33.506740995,1.89846852265,2.088315374915,0.0,0.0,4681739
