PEAK_NUM,FRACHRSTART,FRAC_HRS_SINCE_JAN1,EPOCHTIME,CH4,WKT,LON,LAT,CH4_BASELINE,CH4_THRESHOLD,PEAK_DIST_M,PEAK_CH4,PERIOD5MIN
CFADS2274_20170316_1783.161239,1783.161239,1783.161629,1489676981.863,2.6743246373,POINT(-86.820846142 33.466289847),-86.820846142,33.466289847,2.0070752008,2.20778272088,17.684390836,10.997096212289751,4655899
CFADS2274_20170316_1783.161239,1783.161239,1783.161767,1489676982.363,2.6326461023,POINT(-86.820802127 33.466326431),-86.820802127,33.466326431,2.0070724822,2.20777973042,23.4478752243,14.602580005423768,4655899
CFADS2274_20170316_1783.161239,1783.161239,1783.161924,1489676982.928,2.5401128237,POINT(-86.820758112 33.466363016),-86.820758112,33.466363016,2.0070697636,2.20777673996,29.2114368756,17.674806545138345,4655899
CFADS2274_20170316_1783.161239,1783.161239,1783.162055,1489676983.397,2.444382453,POINT(-86.82071479 33.466400113),-86.82071479,33.466400113,2.00705783065,2.207763613715,34.9702820486,20.193291335586867,4655899
CFADS2274_20170316_1783.161239,1783.161239,1783.162186,1489676983.869,2.3571389763,POINT(-86.820671533 33.466437274),-86.820671533,33.466437274,2.0070458977,2.20775048747,40.7300236312,22.209736998171937,4655899
CFADS2274_20170316_1783.161239,1783.161239,1783.162315,1489676984.335,2.2756524343,POINT(-86.820630519 33.466473938),-86.820630519,33.466473938,2.00702755805,2.207730313855,46.3062725303,23.707656168624386,4655899
CFADS2274_20170316_1784.718973,1784.718973,1784.718973,1489682588.302,2.2772309673,POINT(-86.796701394 33.511614277),-86.796701394,33.511614277,2.0364316692,2.2400748361200002,0.0,0.0,4656086
CFADS2274_20170316_1784.718973,1784.718973,1784.719103,1489682588.77,2.3618247844,POINT(-86.796701391 33.511614273),-86.796701391,33.511614273,2.0364316692,2.2400748361200002,0.00052458319966,0.00017069576151900257,4656086
CFADS2274_20170316_1784.718973,1784.718973,1784.719232,1489682589.234,2.381227915,POINT(-86.796701391 33.511614273),-86.796701391,33.511614273,2.0364316692,2.2400748361200002,0.00052458319966,0.00017069576151900257,4656086
CFADS2274_20170316_1784.718973,1784.718973,1784.719361,1489682589.698,2.3523008691,POINT(-86.796701391 33.511614273),-86.796701391,33.511614273,2.0364316692,2.2400748361200002,0.00052458319966,0.00017069576151900257,4656086
CFADS2274_20170316_1784.718973,1784.718973,1784.719491,1489682590.167,2.3083198511,POINT(-86.796701399 33.511614327),-86.796701399,33.511614327,2.0364316692,2.2400748361200002,0.00657474317395,0.001815662757132115,4656086
CFADS2274_20170316_1784.718973,1784.718973,1784.71962,1489682590.632,2.2746868931,POINT(-86.796701399 33.511614327),-86.796701399,33.511614327,2.0364316692,2.2400748361200002,0.00657474317395,0.001815662757132115,4656086
CFADS2274_20170316_1784.718973,1784.718973,1784.719749,1489682591.096,2.2508189035,POINT(-86.796701375 33.511614364),-86.796701375,33.511614364,2.0364316692,2.2400748361200002,0.0112521041126,0.0028184292325939986,4656086
