PEAK_NUM,FRACHRSTART,FRAC_HRS_SINCE_JAN1,EPOCHTIME,CH4,WKT,LON,LAT,CH4_BASELINE,CH4_THRESHOLD,PEAK_DIST_M,PEAK_CH4,PERIOD5MIN
CFADS2274_20170315_1764.775513,1764.775513,1764.775645,1489610792.321,2.1694744145,POINT(-86.775439013 33.503137147),-86.775439013,33.503137147,1.9646264423,2.16108908653,3.84997814357,0.788660215725401,4653693
CFADS2274_20170315_1764.844664,1764.844664,1764.844664,1489611040.79,2.3193592175,POINT(-86.792901306 33.507644884),-86.792901306,33.507644884,1.96600175175,2.162601926925,0.0,0.0,4653701
CFADS2274_20170315_1764.844664,1764.844664,1764.844793,1489611041.256,2.4660602819,POINT(-86.792847211 33.507671621),-86.792847211,33.507671621,1.96601667655,2.162618344205,5.83040482266,2.9154566481707915,4653701
CFADS2274_20170315_1764.844664,1764.844664,1764.844922,1489611041.72,2.428613324,POINT(-86.792793398 33.507698217),-86.792793398,33.507698217,1.96602476455,2.162627241005,11.6303223474,5.59843214085199,4653701
CFADS2274_20170315_1764.844664,1764.844664,1764.845051,1489611042.185,2.3040634228,POINT(-86.792740616 33.507724533),-86.792740616,33.507724533,1.9660297746,2.16263275206,17.3321755921,7.525850394656582,4653701
CFADS2274_20170315_1764.844664,1764.844664,1764.84518,1489611042.649,2.193978894,POINT(-86.792688414 33.50775061),-86.792688414,33.50775061,1.9660345136,2.16263796496,22.9742375702,8.811926716434916,4653701
CFADS2274_20170315_1764.904608,1764.904608,1764.904608,1489611256.59,2.1885976519,POINT(-86.799591914 33.521634118),-86.799591914,33.521634118,1.966799641,2.1634796051,0.0,0.0,4653708
CFADS2274_20170315_1764.904608,1764.904608,1764.904739,1489611257.062,2.2704469918,POINT(-86.79960991 33.52173608),-86.79960991,33.52173608,1.966799641,2.1634796051,11.4597336671,3.4797177688750422,4653708
CFADS2274_20170315_1764.904608,1764.904608,1764.904869,1489611257.528,2.3330738694,POINT(-86.79962536 33.521836056),-86.79962536,33.521836056,1.966799641,2.1634796051,22.6684373744,7.585177070633662,4653708
CFADS2274_20170315_1764.904608,1764.904608,1764.904999,1489611257.997,2.3448421808,POINT(-86.799638437 33.521936163),-86.799638437,33.521936163,1.966799641,2.1634796051,33.865641895,11.818196706261318,4653708
CFADS2274_20170315_1764.904608,1764.904608,1764.905128,1489611258.462,2.3069839019,POINT(-86.79964881 33.522036639),-86.79964881,33.522036639,1.966799641,2.1634796051,45.0793673175,15.632929601061138,4653708
CFADS2274_20170315_1764.904608,1764.904608,1764.905261,1489611258.94,2.2469109537,POINT(-86.799658219 33.522136102),-86.799658219,33.522136102,1.966799641,2.1634796051,56.1734881351,18.740518346536255,4653708
CFADS2274_20170315_1764.904608,1764.904608,1764.905391,1489611259.409,2.1968313222,POINT(-86.799665608 33.522232131),-86.799665608,33.522232131,1.966799641,2.1634796051,66.8733724004,21.201830712716344,4653708
CFADS2274_20170315_1764.904608,1764.904608,1764.905522,1489611259.878,2.1635357002,POINT(-86.799672855 33.522328176),-86.799672855,33.522328176,1.966799641,2.1634796051,77.5741976256,23.307068897712387,4653708
CFADS2274_20170315_1764.976826,1764.976826,1764.976826,1489611516.572,2.2412039056,POINT(-86.826624002 33.52354193),-86.826624002,33.52354193,1.9615715241,2.15772867651,0.0,0.0,4653717
CFADS2274_20170315_1764.976826,1764.976826,1764.976958,1489611517.049,2.4170873957,POINT(-86.826659 33.523598647),-86.826659,33.523598647,1.9615715241,2.15772867651,7.09217913364,3.2306001596040255,4653717
CFADS2274_20170315_1764.976826,1764.976826,1764.977087,1489611517.514,2.4219546856,POINT(-86.826693851 33.523655469),-86.826693851,33.523655469,1.9615715241,2.15772867651,14.1885276238,6.49763951260436,4653717
CFADS2274_20170315_1764.976826,1764.976826,1764.977217,1489611517.98,2.3045450974,POINT(-86.82672636 33.5237139),-86.82672636,33.5237139,1.9615715241,2.15772867651,21.3506085343,8.954043994750418,4653717
CFADS2274_20170315_1764.976826,1764.976826,1764.977348,1489611518.452,2.3441796279,POINT(-86.826758171 33.52377259),-86.826758171,33.52377259,1.9615715241,2.15772867651,28.511939982,11.694027440646973,4653717
CFADS2274_20170315_1764.976826,1764.976826,1764.977478,1489611518.922,4.2807066892,POINT(-86.826787691 33.523832547),-86.826787691,33.523832547,1.9615715241,2.15772867651,35.7185991073,28.40724404096775,4653717
CFADS2274_20170315_1764.976826,1764.976826,1764.97761,1489611519.395,11.395470557,POINT(-86.826816096 33.52389359),-86.826816096,33.52389359,1.9615664565,2.15772310215,42.9990991502,97.09078324959184,4653717
CFADS2274_20170315_1764.976826,1764.976826,1764.97775,1489611519.899,20.980681265,POINT(-86.8268419 33.523955349),-86.8268419,33.523955349,1.9615664565,2.15772310215,50.271047382,235.39680155094584,4653717
CFADS2274_20170315_1764.976826,1764.976826,1764.977895,1489611520.422,23.561456642,POINT(-86.826865183 33.524017786),-86.826865183,33.524017786,1.9615664565,2.15772310215,57.5414665617,392.4370574352722,4653717
CFADS2274_20170315_1764.976826,1764.976826,1764.978033,1489611520.918,18.647222968,POINT(-86.826886571 33.524081122),-86.826886571,33.524081122,1.9615664565,2.15772310215,64.8578601114,514.5158871081362,4653717
CFADS2274_20170315_1764.976826,1764.976826,1764.978168,1489611521.406,12.632952954,POINT(-86.826904716 33.524146786),-86.826904716,33.524146786,1.9615664565,2.15772310215,72.3505965544,594.4737736151898,4653717
CFADS2274_20170315_1764.976826,1764.976826,1764.978304,1489611521.893,8.3100813226,POINT(-86.826921299 33.524212272),-86.826921299,33.524212272,1.9615664565,2.15772310215,79.7927958423,641.7206864310242,4653717
CFADS2274_20170315_1764.976826,1764.976826,1764.978436,1489611522.37,5.7445278021,POINT(-86.82693259 33.524279046),-86.82693259,33.524279046,1.9615664565,2.15772310215,87.2911334052,670.0866075875864,4653717
CFADS2274_20170315_1764.976826,1764.976826,1764.978567,1489611522.841,4.2698430027,POINT(-86.826943641 33.524346306),-86.826943641,33.524346306,1.9615664565,2.15772310215,94.8399350663,687.5113294138647,4653717
CFADS2274_20170315_1764.976826,1764.976826,1764.978697,1489611523.308,3.4381581811,POINT(-86.826950272 33.524415815),-86.826950272,33.524415815,1.9615664565,2.15772310215,102.593386903,698.9600122336332,4653717
CFADS2274_20170315_1764.976826,1764.976826,1764.978827,1489611523.776,2.962059234,POINT(-86.826956918 33.52448547),-86.826956918,33.52448547,1.9615664565,2.15772310215,110.363132298,706.7335863836867,4653717
CFADS2274_20170315_1764.976826,1764.976826,1764.978957,1489611524.245,2.6744830455,POINT(-86.826960121 33.524554357),-86.826960121,33.524554357,1.9615664565,2.15772310215,118.02876943,712.198546260853,4653717
CFADS2274_20170315_1764.976826,1764.976826,1764.979086,1489611524.71,2.4941562839,POINT(-86.826963241 33.524623708),-86.826963241,33.524623708,1.9615545223000002,2.1577099745300004,125.745670359,716.3085812895323,4653717
CFADS2274_20170315_1764.976826,1764.976826,1764.979218,1489611525.183,2.3695339324,POINT(-86.826964545 33.524692273),-86.826964545,33.524692273,1.9615545223000002,2.1577099745300004,133.370708682,719.4194399265224,4653717
CFADS2274_20170315_1764.976826,1764.976826,1764.97935,1489611525.66,2.2802540377,POINT(-86.826965511 33.524760773),-86.826965511,33.524760773,1.9615545223000002,2.1577099745300004,140.9880875,721.8470948643077,4653717
CFADS2274_20170315_1764.976826,1764.976826,1764.97948,1489611526.127,2.2172893946,POINT(-86.826965433 33.524830647),-86.826965433,33.524830647,1.9615264729500002,2.157679120245,148.757725169,723.834280094736,4653717
CFADS2274_20170315_1764.976826,1764.976826,1764.979609,1489611526.594,2.1706163387,POINT(-86.826964874 33.524900922),-86.826964874,33.524900922,1.9615264729500002,2.157679120245,156.572120444,725.4681909537236,4653717
CFADS2274_20170315_1764.985722,1764.985722,1764.985722,1489611548.599,2.2428090681,POINT(-86.825903555 33.529346684),-86.825903555,33.529346684,1.9615264729500002,2.157679120245,0.0,0.0,4653718
CFADS2274_20170315_1764.985722,1764.985722,1764.985852,1489611549.067,2.6192129027,POINT(-86.82584135 33.529434123),-86.82584135,33.529434123,1.9615264729500002,2.157679120245,11.3039046688,7.434424703881788,4653718
CFADS2274_20170315_1764.985722,1764.985722,1764.985981,1489611549.532,2.8804130065,POINT(-86.825779002 33.529520307),-86.825779002,33.529520307,1.9615264729500002,2.157679120245,22.4948420529,17.717626363857466,4653718
CFADS2274_20170315_1764.985722,1764.985722,1764.98611,1489611549.997,2.8611644122,POINT(-86.825716917 33.52960585),-86.825716917,33.52960585,1.9615264729500002,2.157679120245,33.6121623772,27.71918951041686,4653718
CFADS2274_20170315_1764.985722,1764.985722,1764.986241,1489611550.467,2.6482462689,POINT(-86.82565585 33.529689527),-86.82565585,33.529689527,1.9615264729500002,2.157679120245,44.5031397912,35.19823929784201,4653718
CFADS2274_20170315_1764.985722,1764.985722,1764.986371,1489611550.936,2.4155524008,POINT(-86.825594872 33.529772796),-86.825594872,33.529772796,1.9615264729500002,2.157679120245,55.3510806365,40.12348570538872,4653718
CFADS2274_20170315_1764.985722,1764.985722,1764.986501,1489611551.404,2.2428370017,POINT(-86.825532952 33.529856233),-86.825532952,33.529856233,1.9615264729500002,2.157679120245,66.2606504046,43.19246254529498,4653718
CFADS2274_20170315_1764.999899,1764.999899,1764.999899,1489611599.637,2.2711454414,POINT(-86.823596601 33.532508182),-86.823596601,33.532508182,1.96048624725,2.156534871975,0.0,0.0,4653719
CFADS2274_20170315_1764.999899,1764.999899,1765.000028,1489611600.102,2.2673571753,POINT(-86.823666373 33.532537076),-86.823666373,33.532537076,1.9604796935,2.15652766285,7.22120978551,2.216026674528266,4653719
CFADS2274_20170315_1764.999899,1764.999899,1765.000157,1489611600.566,2.1798480323,POINT(-86.823735847 33.532565846),-86.823735847,33.532565846,1.9604742294,2.15652165234,14.4115461744,3.7933981122822886,4653719
CFADS2274_20170315_1762.998319,1762.998319,1762.998319,1489604393.949,2.1819396836,POINT(-86.788710492 33.499832559),-86.788710492,33.499832559,1.9828719492,2.18115914412,0.0,0.0,4653479
CFADS2274_20170315_1762.998319,1762.998319,1762.998448,1489604394.414,2.1972021716,POINT(-86.788710473 33.499832578),-86.788710473,33.499832578,1.982881507,2.1811696577,0.00275087452039,0.0005895692554402227,4653479
CFADS2274_20170315_1762.998319,1762.998319,1762.99858,1489604394.887,2.2075438895,POINT(-86.788710454 33.499832597),-86.788710454,33.499832597,1.9828928328,2.18118211608,0.00550174758983,0.001207555797339055,4653479
CFADS2274_20170315_1762.998319,1762.998319,1762.998711,1489604395.359,2.2050634224,POINT(-86.788710443 33.499832623),-86.788710443,33.499832623,1.9829057214999999,2.18119629365,0.00856746175312,0.0018886278074710249,4653479
CFADS2274_20170315_1762.998319,1762.998319,1762.998842,1489604395.83,2.193270112,POINT(-86.788710432 33.49983265),-86.788710432,33.49983265,1.9829310379,2.18122414169,0.0117382518104,0.0025555688522875455,4653479
CFADS2274_20170315_1763.00339,1763.00339,1763.00339,1489604412.204,2.2109787389,POINT(-86.788710444 33.499833178),-86.788710444,33.499833178,1.98417624935,2.1825938742849997,0.0,0.0,4653480
CFADS2274_20170315_1763.00339,1763.00339,1763.003519,1489604412.668,2.2736469693,POINT(-86.788710408 33.499833114),-86.788710408,33.499833114,1.98419040895,2.182609449845,0.00786046529476,0.0022752632469731377,4653480
CFADS2274_20170315_1763.00339,1763.00339,1763.003648,1489604413.133,2.3088757283,POINT(-86.788710391 33.499833067),-86.788710391,33.499833067,1.98421145155,2.182632596705,0.0133191754068,0.00404751141748845,4653480
CFADS2274_20170315_1763.00339,1763.00339,1763.003777,1489604413.597,2.3115797529,POINT(-86.788710385 33.49983303),-86.788710385,33.49983303,1.98423536245,2.182658898695,0.0174708329785,0.005406533234657386,4653480
CFADS2274_20170315_1763.00339,1763.00339,1763.003906,1489604414.061,2.2930496337,POINT(-86.788710349 33.499832992),-86.788710349,33.499832992,1.9842541628,2.18267957908,0.0228556958294,0.007069354494434734,4653480
CFADS2274_20170315_1763.00339,1763.00339,1763.004036,1489604414.53,2.2682590706,POINT(-86.78871028 33.499832954),-86.78871028,33.499832954,1.9842728537999998,2.1827001391799996,0.0305230258629,0.009246770543586214,4653480
CFADS2274_20170315_1763.00339,1763.00339,1763.004165,1489604414.995,2.2400627438,POINT(-86.788710234 33.499832913),-86.788710234,33.499832913,1.98428176,2.182709936,0.0367662016366,0.010843656185019935,4653480
CFADS2274_20170315_1763.00339,1763.00339,1763.004294,1489604415.46,2.2081089054,POINT(-86.788710226 33.499832868),-86.788710226,33.499832868,1.98431383475,2.182745218225,0.0418246586625,0.011975713932511666,4653480
CFADS2274_20170315_1763.010147,1763.010147,1763.010147,1489604436.53,2.1860184473,POINT(-86.788709742 33.499832702),-86.788709742,33.499832702,1.9859926077,2.18459186847,0.0,0.0,4653481
CFADS2274_20170315_1763.010147,1763.010147,1763.010278,1489604437.002,2.1892553717,POINT(-86.788709811 33.499832679),-86.788709811,33.499832679,1.9860407553,2.18464483083,0.00689018271608,0.001400185837574383,4653481
CFADS2274_20170315_1763.010147,1763.010147,1763.010408,1489604437.469,2.191674795,POINT(-86.788709857 33.499832614),-86.788709857,33.499832614,1.9861100706500001,2.1847210777150003,0.0152825635435,0.003125363289005958,4653481
CFADS2274_20170315_1763.010147,1763.010147,1763.010539,1489604437.941,2.1921696133,POINT(-86.788709902 33.499832553),-86.788709902,33.499832553,1.98614340615,2.184757746765,0.0232461082445,0.004766062199217268,4653481
CFADS2274_20170315_1763.010147,1763.010147,1763.010671,1489604438.414,2.19163667,POINT(-86.788709937 33.499832519),-86.788709937,33.499832519,1.9861517898,2.18476696878,0.0282286160375,0.0057898922161530135,4653481
CFADS2274_20170315_1763.010147,1763.010147,1763.0108,1489604438.88,2.1901490601,POINT(-86.788709973 33.499832484),-86.788709973,33.499832484,1.98616628075,2.184782908825,0.0333558927945,0.0068357683795516435,4653481
CFADS2274_20170315_1763.010147,1763.010147,1763.010931,1489604439.35,2.1859496389,POINT(-86.78871002 33.499832454),-86.78871002,33.499832454,1.9861927159000001,2.1848119874900003,0.0388440903231,0.0079320738306843,4653481
CFADS2274_20170315_1763.01834,1763.01834,1763.01834,1489604466.025,2.2099824037,POINT(-86.788710187 33.499832115),-86.788710187,33.499832115,1.9884577648500001,2.187303541335,0.0,0.0,4653482
CFADS2274_20170315_1763.01834,1763.01834,1763.018469,1489604466.489,2.2466469958,POINT(-86.788710175 33.499832098),-86.788710175,33.499832098,1.98849706855,2.187346775405,0.00219348156563,0.0005662471065905196,4653482
CFADS2274_20170315_1763.01834,1763.01834,1763.018602,1489604466.966,2.2632289235,POINT(-86.788710164 33.499832085),-86.788710164,33.499832085,1.9885713469,2.18742848159,0.00396263328728,0.0010521580310989469,4653482
CFADS2274_20170315_1763.01834,1763.01834,1763.018733,1489604467.44,2.2694709501,POINT(-86.788710153 33.499832084),-86.788710153,33.499832084,1.9886209215,2.18748301365,0.00498864091158,0.0013403123017256325,4653482
CFADS2274_20170315_1763.01834,1763.01834,1763.018863,1489604467.907,2.2742265087,POINT(-86.78871014 33.499832084),-86.78871014,33.499832084,1.9886285336,2.18749138696,0.00619405270786,0.0016845754699066709,4653482
CFADS2274_20170315_1763.01834,1763.01834,1763.018993,1489604468.376,2.2757698174,POINT(-86.788710104 33.499832081),-86.788710104,33.499832081,1.9886371940499998,2.1875009134549996,0.00954874558998,0.002647817237683235,4653482
CFADS2274_20170315_1763.01834,1763.01834,1763.019124,1489604468.847,2.2713408591,POINT(-86.788710069 33.499832077),-86.788710069,33.499832077,1.9886417811000001,2.18750595921,0.012824424498,0.0035738486448175346,4653482
CFADS2274_20170315_1763.01834,1763.01834,1763.019255,1489604469.318,2.2582611675,POINT(-86.788710054 33.499832088),-86.788710054,33.499832088,1.98866980345,2.187536783795,0.0146766054125,0.004073180624003225,4653482
CFADS2274_20170315_1763.01834,1763.01834,1763.019385,1489604469.785,2.2398216029,POINT(-86.78871004 33.499832099),-86.78871004,33.499832099,1.9887018506,2.18757203566,0.0164602096032,0.004521078866589593,4653482
CFADS2274_20170315_1763.01834,1763.01834,1763.019516,1489604470.257,2.2193189709,POINT(-86.788710028 33.499832122),-86.788710028,33.499832122,1.98873272945,2.187606002395,0.0192492589311,0.005164195268322696,4653482
CFADS2274_20170315_1763.01834,1763.01834,1763.019646,1489604470.727,2.2013317511,POINT(-86.788710017 33.499832149),-86.788710017,33.499832149,1.98877762505,2.187655387555,0.0224200489903,0.00583815977824228,4653482
CFADS2274_20170315_1763.01834,1763.01834,1763.019776,1489604471.193,2.1887831518,POINT(-86.788709984 33.499832167),-86.788709984,33.499832167,1.9888013732,2.18768151052,0.0260764120599,0.006569365768115238,4653482
CFADS2274_20170315_1763.046867,1763.046867,1763.046867,1489604568.72,2.2082413848,POINT(-86.788709185 33.499832454),-86.788709185,33.499832454,1.9952711444000002,2.19479825884,0.0,0.0,4653485
CFADS2274_20170315_1763.046867,1763.046867,1763.046997,1489604569.189,2.2264133571,POINT(-86.788709126 33.499832488),-86.788709126,33.499832488,1.9952849197,2.19481341167,0.00664995604069,0.001536993948464374,4653485
CFADS2274_20170315_1763.046867,1763.046867,1763.047128,1489604569.661,2.2395754022,POINT(-86.788709069 33.499832517),-86.788709069,33.499832517,1.99531724885,2.194848973735,0.0128412780966,0.0030492748406320963,4653485
CFADS2274_20170315_1763.046867,1763.046867,1763.047258,1489604570.127,2.2417276697,POINT(-86.788709056 33.499832551),-86.788709056,33.499832551,1.9953510336,2.19488613696,0.0168094214269,0.00402693264591713,4653485
CFADS2274_20170315_1763.046867,1763.046867,1763.047387,1489604570.592,2.2371421104,POINT(-86.788709072 33.499832589),-86.788709072,33.499832589,1.9953610719000001,2.1948971790900003,0.0212877127742,0.005109698578573989,4653485
CFADS2274_20170315_1763.046867,1763.046867,1763.047517,1489604571.06,2.2317113711,POINT(-86.788709068 33.499832606),-86.788709068,33.499832606,1.99536935325,2.194906288575,0.023214069232,0.0055649775509187885,4653485
CFADS2274_20170315_1763.046867,1763.046867,1763.047647,1489604571.53,2.2255203919,POINT(-86.788709036 33.499832592),-86.788709036,33.499832592,1.9953819566,2.19492015226,0.0265648158343,0.006336113131043444,4653485
CFADS2274_20170315_1763.046867,1763.046867,1763.047776,1489604571.995,2.2167554417,POINT(-86.788709011 33.499832582),-86.788709011,33.499832582,1.9953987877500001,2.194938666525,0.0291358128565,0.006905220429202899,4653485
CFADS2274_20170315_1763.046867,1763.046867,1763.047906,1489604572.461,2.2002631101,POINT(-86.788709006 33.499832583),-86.788709006,33.499832583,1.9953987877500001,2.194938666525,0.029612580191,0.007002893046107803,4653485
CFADS2274_20170315_1763.110253,1763.110253,1763.110253,1489604796.91,2.216294399,POINT(-86.788708738 33.499833297),-86.788708738,33.499833297,2.0070071374,2.20770785114,0.0,0.0,4653493
CFADS2274_20170315_1763.110253,1763.110253,1763.110382,1489604797.374,2.2227586624,POINT(-86.788708741 33.499833288),-86.788708741,33.499833288,2.0071134311,2.20782477421,0.00103869619327,0.00022398988084908466,4653493
CFADS2274_20170315_1763.110253,1763.110253,1763.110511,1489604797.839,2.2180332177,POINT(-86.788708743 33.499833279),-86.788708743,33.499833279,2.0072086076,2.20792946836,0.00205648785789,0.0004385654117045049,4653493
